"corpus","ukwac"
"subcorpus","-"
"concordance size","101823"
"query","Query:[lc=""during"" | lemma_lc=""during""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"fass.kingston.ac.uk","from the field"," during","  peak  demand"
"fass.kingston.ac.uk","System"," during","  periods  of low"
"itcclassics.co.uk","(less gun jams"," during","  dogfights  )"
"prm.ox.ac.uk","a stone coffin"," during","  excavations"
"family-ancestry.co.uk","or cast a spell"," during","  play  . The more"
"family-ancestry.co.uk","secrets! Ed ]"," During","  battle  they"
"teachingenglish.org.uk","came to a head"," during","  sessions  for"
"boredramblings.co.uk","Thursday"," during","  vacations  ) to"
"thesmallholdingcentre.co.uk","groups and"," during","  workshops  ."
"dmag.org.uk","Department"," during","  term  times,"
"lib.ox.ac.uk","and humidity"," during","  crop  growth"
"theobamber.co.uk","Thursday"," during","  vacations  ) to"
"colley.co.uk","peeing, pain"," during","  sex  . 4."
"colley.co.uk","with sores"," during","  sex  , but can"
"itgovernance.co.uk","level"," during","  planning  ."
"bfinance.co.uk","back, and also"," during","  work  hours."
"v-e-t-s.co.uk","excitability"," during","  phone  use but"
"islaybirding.co.uk","of Dwarka),"," during","  renovation"
"businessbureau-uk.co.uk","organisation"," during","  periods  of"
"gfwi.org.uk","in order"," during","  church  time."
"gfwi.org.uk","stick going on"," during","  sermon  . "" Mr."
"discountlettingservicedirect.co.uk","Thursday"," during","  vacations  ) to"
"assemblyrooms.org.uk","destruction"," during","  attacks  from"
"stmarylebow.co.uk","Thursday"," during","  vacations  ) to"
"davidcheethamgardens.co.uk","loyalties"," during","  service  ."
"esrcsocietytoday.ac.uk","Thursday"," during","  vacations  ) to"
"bbcgovernors.co.uk","restraints"," during",""
"bbcgovernors.co.uk","loads occur"," during","  disruption  of"
"bbcgovernors.co.uk","also occur"," during","  assaults  on"
"economie.co.uk","Thursday"," during","  vacations  ) to"
"iserv.abertay.ac.uk","broken down"," during","  processing  ,"
"meetbar.co.uk","muscles"," during","  exercise  ."
"meetbar.co.uk","accidents"," during","  ovulation  ."
"broken-rainbow.org.uk","in the air"," during","  wedding"
"thepresidenthotel.co.uk",", said, """," During","  flu  infection"
"bordercrossings.org.uk","in real time"," during","  problem"
"bordercrossings.org.uk","'' discourses"," during","  problem"
"panos.org.uk","Thursday"," during","  vacations  ) to"
"carbonflo.co.uk","information"," during","  storage  ,"
"carbonflo.co.uk","information"," during","  transit  ,"
"pcworld-books.co.uk","Thursday"," during","  vacations  ) to"
"jolt.co.uk","only"," during","  wars  and"
"medical-acupuncture.co.uk","Thursday"," during","  vacations  ) to"
"qmir.dcs.qmul.ac.uk","questions."," During","  registration"
"ipaqrepair.co.uk","supervision"," during","  journeys"
"constipationadvice.co.uk","Thursday"," during","  vacations  ) to"
"missinglinkclassichorror.co.uk","Thursday"," during","  vacations  ) to"
"swwater.co.uk","of readings."," During","  analysis  the"
"whisperingspirits.co.uk","will be tested"," during","  field  trials"
"whisperingspirits.co.uk",", ANORD,"," during","  field  trials"
"hilton.org.uk","accidents and"," during","  operations  . 3"
"hilton.org.uk","an epidural"," during","  labour  ? An"
"hilton.org.uk","that may occur"," during","  childbirth  : 3"
"hilton.org.uk","contractions"," during","  labour  may not"
"hilton.org.uk","necessary"," during","  labour  , for"
"hilton.org.uk","put her at risk"," during","  childbirth"
"hilton.org.uk","pain relief"," during","  childbirth"
"francealacarte.org.uk",", including"," during","  halts  . The"
"francealacarte.org.uk","columns"," during","  daylight  ."
"topforge.co.uk","blockaded"," during","  lunchtime"
"woodbridgeproductions.co.uk","in battle or"," during","  pursuit  . 3."
"p-jones.demon.co.uk","welfare. 1."," During","  worship  we see"
"pkf.co.uk",". (Available"," during","  office  hours"
"silverprint.co.uk",", or buildings"," during","  hover  . When it"
"silverprint.co.uk","."," During","  flight  , the"
"silverprint.co.uk","encountered"," during","  flight  in"
"silverprint.co.uk","aircraft"," during","  hover  taxi,"
"silverprint.co.uk","vertical."," During","  turns  , banks,"
"clandonald.org.uk","speakers"," during","  term  time as"
"g1gyc.demon.co.uk","a week"," during","  school  term."
"g1gyc.demon.co.uk","Thursday"," during","  vacations  ) to"
"holidaylettings.co.uk",", occur"," during","  travel  or soon"
"holidaylettings.co.uk","to hygiene"," during","  food  and"
"holidaylettings.co.uk","continuing"," during","  travel  abroad"
"ukcorporator.co.uk","to patients"," during",""
"cpo-online.org.uk","of activity"," during","  school"
"socialism.org.uk",", for example,"," during","  pregnancy  or"
"birminghamfoe.org.uk","who giggle"," during","  sex  can be very"
"mbdevelopments.co.uk","be commenced"," during","  inpatient"
"mbdevelopments.co.uk","organised"," during","  patient  ''s"
"barclayfarmhouse.co.uk",", check the box"," during","  login  . This is"
"barclayfarmhouse.co.uk","time so"," during","  summer  months"
"mwpickett.co.uk",") are greatest"," during","  adolescence  ."
"clientsuccess.org.uk","be approved?"," During","  hours  of"
"sovereignty.org.uk","additives"," during","  processing  ,"
"fastcart.co.uk","their voice"," during","  breaks  ."
"royalpioneercorps.co.uk","the keyboard (","during","  execution"
"iiss.org.uk","DJ/compere"," during","  breaks  (by"
"www-tus.csx.cam.ac.uk","of students"," during","  lectures  ,"
"jamescowper.co.uk","wrestlers"," during","  tournaments  ."
"cgsupport.nhs.uk","event"," during","  follow-up  ."
"meccsa.org.uk","motherland."," During","  conflicts"
"lwtua.free-online.co.uk","Thursday"," during","  vacations  ) to"
"perriam.demon.co.uk","utilised"," during","  peak  hours."
"perriam.demon.co.uk","agents"," during","  peak  hours."
"heraldav.co.uk","most Sundays"," during","  term  time, the"
"clinicalanswers.nhs.uk","Thursday"," during","  vacations  ) to"
"www1.flatmateclick.co.uk","responders"," during","  disasters  ."
"firedog-design.co.uk","use/ craving"," during","  treatment  . A"
"europe.tiscali.co.uk","to NTFS"," during","  installation"
"europe.tiscali.co.uk","an answer file"," during","  set-up  . An"
"cmt.org.uk","at least twice"," during","  appeals  to the"
"derby.vitalfootball.co.uk","points made"," during","  discussions"
"fpp.co.uk","be full-time"," during","  term-time"
"fpp.co.uk","Thursday"," during","  vacations  ) to"
"applebymanor.co.uk","log recording"," during","  training  as"
"edu.projects.uwe.ac.uk","tried on writs"," during",""
"hansardsociety.org.uk",", especially"," during","  peak  times."
