"corpus","ukwac"
"subcorpus","-"
"concordance size","47038"
"query","Query:[lc=""makes"" | lemma_lc=""makes""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"somethingjewish.co.uk",", which"," makes","  skin  darker to"
"somethingjewish.co.uk","which"," makes","  skin  pliable"
"eatwell.gov.uk","it. In a way, it"," makes","  sense  for them"
"cf.ac.uk","that"," makes","  people"
"cheng.cam.ac.uk","rights"," makes","  people  slaves"
"bupa.co.uk",". This"," makes","  land  drainage"
"psigate.ac.uk",", and"," makes","  allowance  for"
"cnetwork.co.uk","manufacturer"," makes","  health  claims"
"foe.co.uk","beach. So it"," makes","  sense  to empty"
"admin.cam.ac.uk","'' model that"," makes","  use  of"
"stalbans.gov.uk",", it"," makes","  sense  to have"
"kwintessential.co.uk","tobacco that"," makes","  people"
"peterhead.org.uk","''s style. Mark"," makes","  sandwiches"
"peterhead.org.uk","I think that it"," makes","  sense  . Jesus"
"greatwriting.co.uk","everything"," makes","  sense  . We ''ve"
"consumerdirect.gov.uk","sh # this tool"," makes","  life  easy: -)"
"nutcote.demon.co.uk","mine. HotBot"," makes","  use  of a third"
"thegoodwebguide.co.uk","of workers and"," makes",""
"burnyourbonus.co.uk","£150. This"," makes","  use  of an"
"cabe.org.uk","need it. "" It"," makes","  sense  to me."
"developments.org.uk",". That ''s what"," makes","  heaven  the"
"shef.ac.uk","saucers. ?"," Makes","  zappy  noises"
"flexibility.co.uk","of safety and"," makes","  theactions  of"
"forums.multiplay.co.uk","situation"," makes","  everything"
"forums.multiplay.co.uk","Minister that"," makes","  oil  a factor in"
"uklug.co.uk","reddish dirt,"," makes","  things  strong"
"uklug.co.uk","plan of wood,"," makes","  foundations"
"uklug.co.uk","are coloured,"," makes","  electricity"
"uklug.co.uk","rude posters"," makes","  men  amused And"
"sanger.ac.uk",". It all"," makes","  sense  for"
"foe.co.uk","prices. It"," makes","  use  of a base"
"pressies4princesses.co.uk","(6) If a person"," makes","  default  in"
"cygnus-books.co.uk","engineering"," makes","  use  of"
"cygnus-books.co.uk","instability"," makes",""
"heacademy.ac.uk","every time she"," makes","  love  to her"
"news.zdnet.co.uk",", and what"," makes","  victory  worth"
"robert-louis-stevenson.classic-literature.co.uk","rates. This"," makes","  assessment  of"
"phrases.org.uk","buffer. This"," makes","  learning  ,"
"cheng.cam.ac.uk","enough and"," makes","  headline  news"
"fantasticfiction.co.uk","(6) Schedule 4"," makes","  provision"
"foe.co.uk","starting to"," makes","  waves  in the"
"bfi.org.uk:8080","the 2003 Act "")"," makes","  provision  for"
"bfi.org.uk:8080","5). Section 11"," makes",""
"bfi.org.uk:8080","Act likewise"," makes","  reference  to"
"customs.hmrc.gov.uk","orthotics it"," makes","  sense  to get"
"visitsouthwest.co.uk","operator,"," makes","  sense  really."
"visitsouthwest.co.uk","genes which"," makes","  cameramen"
"visitsouthwest.co.uk","an order which"," makes","  sense  . Quite"
"inminds.co.uk","what it is that"," makes","  someone  ? good"
"incore.ulst.ac.uk","he thinks,"," makes","  history  less"
"bay-c.co.uk","27. Part 3 also"," makes","  provision  for"
"headheritage.co.uk","devolution"," makes","  sense  ; yet"
"bjhc.co.uk","It is this that"," makes","  history  a"
"forum.anothersite.co.uk","If the athlete"," makes","  mistakes"
"nationalschool.gov.uk","Act (which"," makes","  provisions"
"myweb.lsbu.ac.uk",". And that"," makes","  sense  , does"
"huntinginquiry.gov.uk","report which"," makes",""
"entsweb.co.uk","Chat - Barry"," makes","  history"
"onlinedmc.co.uk","Reform Act"," makes","  provision  for"
"patp3.webbler.co.uk","Part 15, which"," makes","  provision  for"
"refer.nhs.uk","This? Aqeedah"," makes","  material"
"chm.org.uk","anything. It"," makes","  heaven  sound"
"hm-treasury.gov.uk","that the feed"," makes","  sense  in that"
"casi.org.uk","society, and"," makes","  advancements"
"acegamez.co.uk",") Act 1982"," makes","  provision  for"
"cygnus-books.co.uk","since it"," makes","  use  of the"
"cygnus-books.co.uk",", it"," makes","  use  of"
"pandemonium.me.uk","community,"," makes","  use  of the"
"qub.ac.uk","team. He also"," makes","  movies  - as"
"vts.rdn.ac.uk","But Universal"," makes","  heroes  of"
"classic-literature.co.uk","charity only"," makes","  aids  that are"
"gnn.gov.uk","pepper that"," makes","  people"
"headheritage.co.uk","2006. It"," makes","  sense  to give"
"vts.rdn.ac.uk",". Jesus"," makes","  war  , John"
"vts.rdn.ac.uk",". And that"," makes","  sense  . He is"
"ariadne.ac.uk","1 of the Act"," makes","  provision  for"
"consumerdirect.gov.uk",". I hope that"," makes","  sense  . The"
"mqmagazine.co.uk","that"," makes","  efficiency"
"photo-i.co.uk","name. This"," makes",""
"netribution.co.uk","a text which"," makes","  sense  . Mercia"
"guardian.co.uk","this person"," makes","  decisions"
"netribution.co.uk",". 37. Clause 18"," makes","  provision  for"
"archinet.co.uk",", it"," makes","  use  of"
"archinet.co.uk","skills. It"," makes","  use  of the"
"pocket-lint.co.uk","energy that it"," makes","  sense  to"
"urchin.co.uk",", which"," makes","  nonsense  of"
"pcanswers.co.uk","lose all that"," makes","  life  worth"
"dca.gov.uk",". Queen Mary 2"," makes","  waves  The £550"
"action-tv.org.uk","''ll see that it"," makes","  sense  . It"
"action-tv.org.uk","sense. It"," makes","  sense  when you"
"action-tv.org.uk","is how he"," makes","  sense  of life."
"eduserv.org.uk","1 of the Act"," makes","  provision  for"
"classic-literature.co.uk","considers and"," makes",""
"classic-literature.co.uk","the audit, and"," makes",""
"parkinsons.org.uk","in warm water"," makes","  contractions"
"rejesus.co.uk","that often"," makes","  headphones"
"i-sis.org.uk","Act"," makes","  provision  for"
"food.gov.uk","is ours! And it"," makes","  sense  to"
"undiscoveredscotland.co.uk","Group which"," makes",""
"youngminds.org.uk","of a mox that"," makes","  frocks"
"pocket-lint.co.uk","dominance, it"," makes","  sense  that one"
"kwintessential.co.uk","Huddersfield"," makes","  sense  for"
"spartacus.schoolnet.co.uk","FUN! It"," makes","  battles"
"rafmarham.co.uk","of the offence"," makes","  confinement"
"politics.co.uk",", like ttys, it"," makes","  sense  to"
"socialistunitynetwork.co.uk","33 Forums and"," makes",""
"richmond.ac.uk",", 2000 "" Briton"," makes","  child  dreams"
"richmond.ac.uk","sex. "" Briton"," makes","  child  dreams"
"mygen.co.uk","worse. BA jet"," makes","  emergency"
"wdm.org.uk",". It also"," makes","  nonsense  of"
"kent.ac.uk","re-visit"," makes","  sense  ."
"foe.co.uk",". Trade"," makes","  countries"
"bdo.co.uk","line. Which"," makes","  sense  , as he ''s"
"jncc.gov.uk","June. Tut. It"," makes","  sense  , I"
"flairmodels.co.uk","grades and"," makes","  purchasing"
"wessexscene.co.uk",". Everyone"," makes","  mistakes  and"
"paramedic.org.uk","Selvey. Monty"," makes","  hay  until wind"
"watford3r-pct.nhs.uk",""" That posture"," makes","  sense  ."
"televisionheaven.co.uk","in Florida"," makes","  astronauts  of"
"oneguyfrombarlick.co.uk",". The report"," makes",""
"durham21.co.uk",". But he also"," makes","  friends  at"
"developments.org.uk","). The course"," makes","  use  of"
"eoc-law.org.uk","core that"," makes","  society"
"eoc-law.org.uk","that"," makes","  citizenship"
"eoc-law.org.uk",". So it"," makes","  sense  , as it"
"overclock.co.uk",""" device that"," makes","  addresses"
"poole.gov.uk","the Report"," makes","  nonsense  of"
"manchesteronline.co.uk",""" as Trinity"," makes",""
"crystal.dircon.co.uk","said it still """," makes","  sense  "" for the"
"somethingjewish.co.uk","Ames"," makes","  monkey  of the"
"cs.bham.ac.uk","body which"," makes",""
"eduserv.org.uk","what"," makes","  sense  for the"
"myweb.lsbu.ac.uk","energy plan"," makes","  waves  April 26"
"ess.uwe.ac.uk","hicks, which"," makes","  sense  because"
"ess.uwe.ac.uk","''fourteen ''"," makes","  people  think I"
"ess.uwe.ac.uk",". If that fact"," makes","  people  angry,"
"holdthefrontpage.co.uk","breath ''"," makes","  sense  and that"
"futurelab.org.uk","culture which"," makes","  people  feel"
"dailymail.co.uk",") How HR"," makes","  conjectures"
"customs.hmrc.gov.uk",". He mocks. He"," makes","  fun  of those"
"unixhelp.ed.ac.uk","one thing that"," makes","  people  look as"
"amazon.co.uk","5 (which"," makes","  provision"
"web.ukonline.co.uk","and"," makes","  money  from"
"number-10.gov.uk","module, which"," makes","  today  my kinda"
"holdthefrontpage.co.uk","Fund This Fund"," makes","  grants"
"holdthefrontpage.co.uk",") This trust"," makes","  awards  to"
"youngfoundation.org.uk","This approach"," makes","  use  of the"
"customs.hmrc.gov.uk","that"," makes","  gambling  more"
"tate.org.uk","the Tinker"," makes","  Love  . Chapter"
"chester.ac.uk","any model that"," makes","  use  of """
"number-10.gov.uk","beyond that"," makes","  things  less"
"xfm.co.uk","system that"," makes","  work  pay. And"
"cygnus-books.co.uk","systems"," makes","  advance"
"pandemonium.me.uk","''wallet ''"," makes","  sense  for"
"futuremovies.co.uk",". And that"," makes","  sense  when you"
"bupa.co.uk","networks), it"," makes","  sense  for us to"
"customs.hmrc.gov.uk",", but this"," makes","  discussion  of"
"gimbo.org.uk",", "" a word that"," makes","  officials  in"
"foe.co.uk","that danger"," makes","  friends  by a"
"action-tv.org.uk","be ECMS that"," makes","  copyright  be"
"futurelab.org.uk","one. It"," makes","  sense  if we"
"fortunecity.co.uk","highway"," makes","  technology"
"maplin.co.uk","! wins so Black"," makes","  air  for his"
"southmanchesterreporter.co.uk","browser. This"," makes","  ASP  similar to"
"consumerdirect.gov.uk","that"," makes","  gambling  more"
"bupa.co.uk","ask whether it"," makes","  sense  to"
"city.ac.uk","CPD. This page"," makes","  connections"
"mailonsunday.co.uk",". He says he"," makes","  money  ,"
"projects.ex.ac.uk","that"," makes","  gambling  more"
"patent.gov.uk","States now"," makes","  light  of the"
"televisionheaven.co.uk",", which"," makes",""
"seniorsnetwork.co.uk","South East and"," makes",""
"thegoodwebguide.co.uk",", bed rest just"," makes","  things  worse,"
"mark-twain.classic-literature.co.uk","this! My life"," makes","  sense  . The"
"poole.gov.uk","Boob Tsunami"," makes","  Archbishop"
"paulflynnmp.co.uk","a badge. This"," makes","  things  very"
"city.ac.uk","wherever it"," makes","  sense  . An"
"ff1600.co.uk","Tsunami"," makes","  Archbishop"
"euro.gov.uk","where he"," makes","  lots  of"
"hmrc.gov.uk",", I guess, it"," makes","  everything"
"futurelab.org.uk","question and"," makes","  judgements"
"incore.ulst.ac.uk","flights."," Makes","  sense  ?"
"nmm.ac.uk","you speak if it"," makes","  sense  . This is"
"bdo.co.uk",", 0870 133 191)"," makes","  holiday"
"iansmith.co.uk","be done, and it"," makes","  time  go"
"tiscover.co.uk",". 6 GoWA, s.62,"," makes","  provision  for"
"tiscover.co.uk","1 and 2,"," makes","  provision  for"
"tiscover.co.uk","and"," makes","  provision  for"
"cabe.org.uk",", Syria also"," makes","  money  by using"
"somewhatmuchly.co.uk","great idea and"," makes","  races  that"
"brad.ac.uk","facts and"," makes","  assumptions  ."
"fortunecity.co.uk","","makes","  life  easier"
"interact-sw.co.uk",". But what"," makes","  broadband"
"poetrysociety.org.uk",", say the drug"," makes","  kids  robotic,"
"richmond.ac.uk","cane rods that"," makes","  cane"
"soulwalking.co.uk","at least - it"," makes","  sense  to"
"kwintessential.co.uk","of engagement"," makes","  prediction"
"eoc-law.org.uk","that"," makes","  gambling  more"
"bgsnet.org.uk","content that"," makes","  video  almost"
"bay-c.co.uk",". Propaganda"," makes","  people"
"ariadne.ac.uk","might do "" that"," makes","  sense  and"
"interact-sw.co.uk","today. Hoon"," makes","  case  for"
"interact-sw.co.uk",". Surveys Iraq"," makes","  teens"
"number-10.gov.uk","the one that"," makes","  sense  for you."
"octagonbolton.co.uk","that"," makes","  gambling  more"
"chester.ac.uk","16. The man who"," makes","  things  happen"
"mqmagazine.co.uk","posture. It"," makes","  sense  ,"
"jncc.gov.uk",", who still"," makes","  copies  of"
"rolandandcaroline.co.uk","voice. Buffy"," makes","  banter  with"
"rolandandcaroline.co.uk","episode) or"," makes","  digs  at Angel,"
"janus.lib.cam.ac.uk",". Caton-Jones"," makes","  guse  of West"
"arrivatrainswales.co.uk",", and"," makes","  provision  for"
"arrivatrainswales.co.uk","67 -69)"," makes","  changes  to the"
"arrivatrainswales.co.uk",". Schedule 1D"," makes","  provision  for"
"arrivatrainswales.co.uk","(see below)"," makes","  amendments  to"
"mercuryhealth.co.uk",". To"," makes","  things  a"
"eprints.gla.ac.uk","of regulation"," makes","  virals"
"pcpro.co.uk",": Mail"," makes","  ''knockout  ''?"
"domino.lancs.ac.uk","in some ways"," makes","  sense  with"
"poetrysociety.org.uk","usually"," makes","  things  easier"
"euro.gov.uk","But Universal"," makes","  heroes  of"
"eatwell.gov.uk","I feel it"," makes","  sense  to carry"
"jisc.ac.uk","of the issues,"," makes","  sense  to"
"jisc.ac.uk","Credit, which"," makes","  work  pay for"
"rcpbml.org.uk","a film that"," makes","  someone  money"
"ospreys.org.uk","health funds"," makes","  delivery  on"
"sydenham.org.uk","1 of the Act"," makes","  provision  for"
"sitcom.co.uk",". It"," makes","  sense  to look"
"passiondiscs.co.uk","since that"," makes","  depmod  silent"
"youngminds.org.uk","1 of the Act"," makes","  provision  for"
"graigfarm.co.uk",", and"," makes",""
"graigfarm.co.uk","by FS. (l)"," Makes",""
"graigfarm.co.uk",". This display"," makes","  information"
"cygnus-books.co.uk","eye syndrome"," makes","  contact"
"developments.org.uk","Course and"," makes","  decisions  on"
"painsupport.co.uk","the Island, it"," makes","  sense  to be"
"sydenham.org.uk","research (why"," makes","  cannabis  good"
"burnyourbonus.co.uk","holiday that"," makes","  people  do"
"kevala.co.uk","This Schedule"," makes","  provision"
"kevala.co.uk",". Schedule 2"," makes","  provision"
"kevala.co.uk",". Paragraph 16"," makes","  provision  for"
"kevala.co.uk","activity, who"," makes","  arrangements"
"kevala.co.uk","a person who"," makes","  arrangements"
"sfca.co.uk","that argument"," makes","  anyone"
"eclectic.co.uk","car, surely it"," makes","  sense  to take"
"ultimateanimals.co.uk",". If the baby"," makes","  faces  or spits"
"www2.thny.bbc.co.uk","","makes","  life  easier"
"bdo.co.uk","of the crime"," makes","  imprisonment"
"birdtours.co.uk","AT WORK The GLF"," makes",""
"eduserv.org.uk","Newspaper man"," makes","  TV  debut in"
"megalithic.co.uk","making that"," makes","  sense  . The"
"swtourism.co.uk","soon see which"," makes","  sense  . (And,"
"swtourism.co.uk","find that it"," makes","  conversation"
"televisionheaven.co.uk","that the Bill"," makes","  provision  for"
"televisionheaven.co.uk",", that it"," makes","  sense  to have"
"lrb.co.uk","the president"," makes","  decisions  ..."
"admin.cam.ac.uk",". This"," makes","  use  of Perl ''s"
"chapmancentral.co.uk","","makes","  matters  even"
"gnn.gov.uk","make sense. It"," makes","  sense  that"
"bwpics.co.uk","and anyone who"," makes","  comments  like"
"iansmith.co.uk","present work"," makes","  use  of a"
"abeceder.co.uk","body which"," makes",""
"new.edp24.co.uk","","Makes","  driving"
"naijaman.cfmxdeveloper.co.uk","also"," makes","  use  of the"
"euro.gov.uk",") the composer"," makes","  use  of some"
"hmrc.gov.uk",". It"," makes","  bettor  sense"
"mqmagazine.co.uk","","makes","  text  clear and"
"spartacus.schoolnet.co.uk","also"," makes",""
"isc.ac.uk","; it never"," makes","  mistakes  ; it"
"publications.parliament.uk","whether it"," makes","  sense  in a"
"eatwell.gov.uk","500 workers,"," makes","  components"
"poetrysociety.org.uk",". Technology"," makes","  people"
"socialistunitynetwork.co.uk","needs. It only"," makes","  electricity  ,"
"inminds.co.uk","of State"," makes","  regulations"
"checkpoint.ansible.co.uk",", it"," makes","  sense  to think"
"poetrysociety.org.uk","1 (which"," makes","  provision"
"clieuk.co.uk",". ? Ron Geesin"," makes","  music  that is"
"bbsrc.ac.uk","poverty that"," makes","  people  more"
"new.edp24.co.uk","speed which"," makes","  sense"
"allotment.org.uk","which"," makes","  funding"
"painsupport.co.uk","model only"," makes","  sense  if he has"
"abeceder.co.uk","gas mask still"," makes","  sense  . Saddam"
"soi.city.ac.uk","the book and"," makes","  comments  that"
"gimbo.org.uk",", but instead"," makes","  use  of generic"
"dumgal.gov.uk","the priority"," makes","  sense  , to put"
"number-10.gov.uk","publishes or"," makes","  material"
"kierenmccarthy.co.uk","evil. And this"," makes","  sense  . How"
"checkpoint.ansible.co.uk","the future and"," makes",""
"patent.gov.uk","them - and"," makes","  capitalism"
"kevala.co.uk","tests It"," makes","  sense  to allow"
"sfca.co.uk","manufacturer"," makes","  health  claims"
