"corpus","ukwac"
"subcorpus","-"
"concordance size","20642"
"query","Query:[lc=""uses"" | lemma_lc=""uses""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"dca.gov.uk","application"," uses","  sys  ."
"sport.guardian.co.uk","is the way he"," uses","  sound  :? He"
"brad.ac.uk","group"," uses","  mathematics"
"dfid.gov.uk","also"," uses","  insinuendo  to"
"futurelab.org.uk",", the teacher"," uses","  assessments"
"developments.org.uk",". Dr Porter"," uses","  remnants  of"
"1st-for-french-property.co.uk","of colour and"," uses","  pigments  and"
"tate.org.uk","only"," uses","  coercion  ."
"capita.co.uk","because it"," uses","  numbers  and"
"defra.gov.uk",", that she"," uses","  everything  as"
"tdwaterhouse.co.uk","'' site. EEVL"," uses","  Choice  sites"
"iwar.org.uk","This"," uses","  drugs  to"
"penguinclassics.co.uk","For writing he"," uses","  Ihimaera"
"psigate.ac.uk","Bloomsbury,"," uses","  photographs"
"mailman.ic.ac.uk","Doherty"," uses","  film"
"mailman.ic.ac.uk","Grayson Perry"," uses","  traditions"
"eduserv.org.uk","project that"," uses","  carbon"
"futuremovies.co.uk","in whether one"," uses","  scales  and, if"
"neptunepinkfloyd.co.uk",". The service"," uses","  technology"
"refer.nhs.uk","Telemedicine"," uses",""
"myweb.lsbu.ac.uk",": A pictogram"," uses","  images  of the"
"ucl.ac.uk","chocolates,"," uses","  weed-killer"
"undiscoveredscotland.co.uk","at once and it"," uses","  FARE  instead"
"acegamez.co.uk",". Client"," uses","  document  ?"
"i-sis.org.uk","war 1988 Iraq"," uses","  chemical"
"transglobal-aerospace.co.uk","The commander"," uses","  fire  support"
"jr2.ox.ac.uk",", of course,"," uses","  words  that in"
"lrb.co.uk","the commander"," uses","  techniques  of"
"defra.gov.uk",". The S4"," uses","  reports  by"
"onlinedmc.co.uk","schools that"," uses","  poetry  to"
"casi.org.uk","PC and then"," uses","  IM  to send"
"bearskinrug.co.uk","encoding, it"," uses","  links  and then"
"dresscircle.co.uk","''s system"," uses","  features  such"
"ears.dmu.ac.uk",". Our Site"," uses","  cookies  to"
"phgu.org.uk","URLs. Alexa"," uses","  links  on the"
"forums.multiplay.co.uk","; Franz Mesmer"," uses","  hypnosis  as a"
"geos.ed.ac.uk","energy work"," uses","  light  and"
"inminds.co.uk","exercise"," uses","  example  data"
"unixhelp.ed.ac.uk","control and"," uses",""
"cygnus-books.co.uk","fieldtrip"," uses","  photographs"
"consumerdirect.gov.uk","Conflict"," uses","  melee  weapons"
"bgsnet.org.uk","it still"," uses","  surrogates"
"nutcote.demon.co.uk","The date below"," uses","  Javascript  ."
"thegoodwebguide.co.uk",". net/ which"," uses","  multi-layer"
"cpgb.org.uk","Project"," uses","  photography"
"hmrc.gov.uk",". The author"," uses","  teleports  ,"
"mailonsunday.co.uk","School"," uses","  cookies  to"
"bupa.co.uk","gay artist who"," uses",""
"jezuk.co.uk","; and a man who"," uses","  homicide  and"
"cpgb.org.uk",". This program"," uses","  sines  and"
"tech.plym.ac.uk",", this"," uses","  components  of"
"ariadne.ac.uk","beauty. He"," uses","  light  to great"
"leisureconnection.co.uk","feel great. It"," uses","  airbrush"
"kierenmccarthy.co.uk","theory"," uses","  mathematics"
"filmfocus.co.uk","to which RTE"," uses","  statements"
"netribution.co.uk",". Lawyer"," uses","  hair  to scare"
"fishandfly.co.uk","items. ARSOA"," uses","  contingency"
"projects.ex.ac.uk","old printer"," uses","  default"
"soulwalking.co.uk","? Your body"," uses","  vitamins  to do"
"mygen.co.uk","scam that"," uses","  spam  to"
"brianmac.demon.co.uk",", the helpline"," uses","  interpreters"
"myweb.lsbu.ac.uk","All Around You"," uses","  handheld"
"cygnus-books.co.uk","Toronto laser"," uses",""
"asd.co.uk","steam turbine"," uses","  steam  with"
"justkampers.co.uk","have a range of"," uses",""
"news.cnet.co.uk","n[bckw ] File"," uses","  n  units of"
"sciencecityyork.org.uk","ground and"," uses","  earths  during"
"crystal.dircon.co.uk","community"," uses","  spy"
"socialistunitynetwork.co.uk","ask, On Health"," uses","  visitors  ''"
"paulflynnmp.co.uk","participant Z"," uses","  dialogue  ("
"athelstane.co.uk","the editor"," uses","  CBREAK  mode ("
"passiondiscs.co.uk",". The model"," uses","  information"
"stalbans.gov.uk","This website"," uses","  cookies  ."
"paulflynnmp.co.uk","famously"," uses","  shading  and"
"bearskinrug.co.uk","the price. It"," uses","  micro  chip"
"sundaymail.co.uk","context, it"," uses","  statements"
"ff1600.co.uk","first, it"," uses","  ''page  push ''"
"defra.gov.uk","Since Outlook"," uses","  elements  of"
"untoldlondon.org.uk","''. The former"," uses","  databases  of"
"paulflynnmp.co.uk","and"," uses","  masses  of"
"ess.uwe.ac.uk","EEA State but"," uses","  equipment  in"
"incore.ulst.ac.uk","of the 1990s"," uses","  software"
"untoldlondon.org.uk","Moxon-Browne"," uses","  data  from the"
"developments.org.uk","troop"," uses",""
"bized.ac.uk","Trusts, which"," uses","  landfill  tax"
"archive.food.gov.uk","risk. It"," uses","  value  at risk ("
"bay-c.co.uk","Mega mix which"," uses","  elements  of"
"amazon.co.uk","Turbine Hall"," uses","  colour  to form"
"bearskinrug.co.uk","the converter"," uses","  defaults  or"
"taxfreegold.co.uk",". ? The latter"," uses","  voice"
"shef.ac.uk","charity that"," uses","  gardening  to"
"acegamez.co.uk","the world. It"," uses","  computers  to"
"acegamez.co.uk",". The former """," uses","  information"
"ess.uwe.ac.uk","DVD Times"," uses","  cookies  in"
"spamfo.co.uk","? The Agency"," uses","  food  and"
"shop.earthscan.co.uk","device that"," uses","  energy  stored"
"refer.nhs.uk","area. The site"," uses","  data  on"
"isec2005.org.uk","of presence"," uses","  signifiers"
"dca.gov.uk",". A battalion"," uses","  unit"
"admin.cam.ac.uk",". Rather, it"," uses",""
"qub.ac.uk","which"," uses","  horticulture"
"english-heritage.org.uk",". This project"," uses","  techniques"
"pocket-lint.co.uk","is omitted,"," uses","  $_  . To go the"
"mfiles.co.uk",", Germany,"," uses",""
"wateraid.org.uk","national grid"," uses","  electricity"
"lewes.gov.uk","module which"," uses","  keywords  ,"
"somethingjewish.co.uk",". The route"," uses","  tracks  , paths"
"ticketmaster.co.uk","practice now"," uses","  ePMS  to handle"
"casi.org.uk","brigade"," uses","  radio  and wire"
"teentoday.co.uk","Carbon Bond"," uses","  spy  files and"
"painsupport.co.uk","which"," uses","  cells  to"
"burnyourbonus.co.uk",""", he says. He"," uses","  history  as an"
"netdoctor.co.uk",". It also"," uses","  data  and"
"bupa.co.uk",". If one"," uses","  scraps  of"
"bdo.co.uk","the site that"," uses","  JavaScript  ,"
"bearskinrug.co.uk",", instead it"," uses","  autosave"
"dca.gov.uk","lawlessness"," uses","  enforcement"
"teentoday.co.uk","else, God"," uses","  means  . The"
"uklug.co.uk","do. The Spirit"," uses","  means  to give"
"sussex.ac.uk","evil. God"," uses","  pain  for good."
"mtv.co.uk","new technique"," uses","  heat  to do two"
"www3.open.ac.uk",", which also"," uses",""
"cnetwork.co.uk",". Mach also"," uses","  magazines  to"
"rvc.ac.uk",", HotOIL"," uses","  URNs  and"
"rvc.ac.uk","HotOIL, Orion"," uses","  URNs  and"
"neptunepinkfloyd.co.uk","Converter"," uses","  JavaScript  to"
"eatwell.gov.uk","knowledge?"," uses",""
"eduserv.org.uk","method that"," uses","  radio  waves in"
"euro.gov.uk",". "" Delay """," uses","  delay  effects"
"manchester.gov.uk","service that"," uses","  desk  research"
"somethingjewish.co.uk","friend"," uses","  beer  kegs to"
"brianmac.demon.co.uk","electricity"," uses","  coal  as its"
"brianmac.demon.co.uk","that"," uses","  waste"
"hmrc.gov.uk","2003. It also"," uses","  oil  and gas"
"ess.uwe.ac.uk","bank"," uses","  computers  ,"
"eoc-law.org.uk","agriculture"," uses","  energy  much"
"bbc.co.uk","the army"," uses","  names  like"
"paulflynnmp.co.uk","anyone who"," uses","  ''proper  ''"
"poole.gov.uk","a CT scan, but"," uses","  magnetism"
"i-sis.org.uk","use media kit"," uses","  licence  codes"
"i-sis.org.uk","use media kit"," uses","  dongles  . A"
"southbucks.gov.uk","unlike them it"," uses","  radio"
"bubl.ac.uk","up if Iraq"," uses","  chemical"
"action-tv.org.uk","","uses","  energy  from"
"huntinginquiry.gov.uk","service"," uses","  desk  research"
"rejesus.co.uk","in that it"," uses","  files  that"
"shop.earthscan.co.uk","A design motor"," uses","  steel-wire"
"futurelab.org.uk","the adversary"," uses","  information  ."
"shop.earthscan.co.uk","States also"," uses","  Incirlik  air"
"refer.nhs.uk","this"," uses","  JavaScript  ."
"nationalschool.gov.uk","once a day, and"," uses","  mineral"
"bbk.ac.uk","(NEAT)"," uses","  telescopes"
"ioe.ac.uk","about it. He"," uses","  SuperCalc  , an"
"bathnes.gov.uk","of yours that"," uses","  something"
"bathnes.gov.uk","that"," uses","  information"
"irr.org.uk",", Nicholas"," uses","  ''morphology"
"manchesteronline.co.uk","when somebody"," uses","  weapons  of"
"poetrysociety.org.uk","network which"," uses","  Internet"
"somewhatmuchly.co.uk","frequently"," uses","  leaks  to the"
"users.ox.ac.uk",", the team"," uses","  samplers  or"
"dca.gov.uk","Online Shop"," uses","  cookies  as"
"bbc.co.uk","plan that"," uses","  technologies"
"new.edp24.co.uk","Day three"," uses","  forest  tracks"
"le.ac.uk","because it"," uses","  metaphor  ,"
"big-brother.me.uk","on and off"," uses","  power  , so keep"
"big-brother.me.uk","cases the USB"," uses","  power  from the"
"guardian.co.uk",". Your poem"," uses","  lots  of very"
"casi.org.uk","than a drug. It"," uses","  genes  as the"
"patent.gov.uk","gene finding"," uses","  class  IIS"
"phrases.org.uk",". Soul City"," uses","  multimedia  to"
"observer.guardian.co.uk","which already"," uses","  frames  ."
"observer.guardian.co.uk","a page that"," uses","  frames  , a"
"food.gov.uk","Dow) the orb"," uses","  thousands  of"
"food.gov.uk","device that"," uses","  voice"
"futuremovies.co.uk",". e. The team"," uses","  aircraft"
"defra.gov.uk","% Recycled?"," uses","  canvas"
"refer.nhs.uk",". The software"," uses","  elements  to"
"british-history.ac.uk","turned on, but"," uses","  frames  and"
"seniorsnetwork.co.uk","of scanner"," uses","  magnetism"
"seniorsnetwork.co.uk","of treatment"," uses","  high-energy"
"myweb.lsbu.ac.uk","images he"," uses","  lack  creative"
"projects.ex.ac.uk",", manages and"," uses","  knowledge  has"
"cpgb.org.uk","up Baby report"," uses","  data  from Wave"
"brookes.ac.uk","agriculture"," uses","  energy  much"
"cain.ulst.ac.uk","system which"," uses","  competencies"
"mackies.co.uk","). The codec"," uses","  mapping  to"
"incore.ulst.ac.uk","Wales"," Uses","  celebrities"
"paulflynnmp.co.uk",". The biochip"," uses","  microarray"
"reviewing.co.uk","model, which"," uses","  seeds  that"
"reviewing.co.uk","and"," uses","  seeds  that are"
"news.bbc.co.uk","laptop which"," uses","  fingerprint"
"society.guardian.co.uk","a CT scan, but"," uses","  magnetism"
"holdthefrontpage.co.uk","I/ R port. It"," uses",""
"seniorsnetwork.co.uk","type"," uses","  detent  )."
"cygnus-books.co.uk",". It"," uses","  media-savvy"
"nationalschool.gov.uk","scan This scan"," uses","  magnetism  to"
"jncc.gov.uk","tattoos, he"," uses","  pattern  and"
"mailonsunday.co.uk","Signalling)"," uses","  detector"
"classic-literature.co.uk","(b)- "" (b) he"," uses","  deception  in"
"gimbo.org.uk","? routinely"," uses","  tanks  , Apache"
"socialistunitynetwork.co.uk",". The gym"," uses","  exercise  as"
"robert-louis-stevenson.classic-literature.co.uk","system"," uses","  satellite"
"cs.bham.ac.uk",". The book"," uses","  examination"
"action-tv.org.uk","etc.) that"," uses","  fuel  is a"
"cf.ac.uk","of time, if he"," uses","  weapons  of"
"euro.gov.uk","service that"," uses","  desk  research"
"skuds.co.uk","we know, only"," uses","  NFS  . Chris, on"
"sfca.co.uk","that he"," uses","  agents  , the"
"nta.nhs.uk",", however,"," uses","  information"
"bay-c.co.uk","command"," uses","  master  will"
"seniorsnetwork.co.uk","Rider ''s KITT,"," uses","  sensors  to"
"burnyourbonus.co.uk","The BT Voyager"," uses","  wireless"
"wateraid.org.uk",". Nash even"," uses","  burners  to"
"patp3.webbler.co.uk","Emails OJS"," uses","  email  to"
"tyndale.cam.ac.uk","... and who"," uses","  paper  credit"
"isc.ac.uk","gene therapy"," uses","  inhibitors  of"
"burnyourbonus.co.uk","filename"," uses","  filename  for"
"foe.co.uk","index"," uses","  weights"
"foe.co.uk","Paasche index"," uses","  weights"
"news.zdnet.co.uk","program also"," uses","  television"
"phrases.org.uk","command"," uses","  popvision  ;"
"number-10.gov.uk","Other times He"," uses","  counselors  ,"
"netdoctor.co.uk","World Wide Web"," uses","  hypertext  ."
"wessexscene.co.uk",". The website"," uses","  lessons"
"spamfo.co.uk","scheme"," uses","  interest  rate"
"action-tv.org.uk","also"," uses","  XQL  in some of"
"myweb.lsbu.ac.uk",". The Spirit"," uses","  means  , tools,"
"action-tv.org.uk",". So xrefer"," uses",""
"incore.ulst.ac.uk","fire, one who"," uses","  divination  ,"
"seniorsnetwork.co.uk","which"," uses","  subdocuments"
"hm-treasury.gov.uk","for instance,"," uses","  hypertext  to"
"onlinedmc.co.uk",". The DILQ"," uses","  words  and"
"patp3.webbler.co.uk","on animals or"," uses","  child  labour"
"ess.uwe.ac.uk","This course"," uses","  liaison"
"britishempire.co.uk","counties. It"," uses","  information"
"bearskinrug.co.uk","at each page"," uses","  checkpoint"
"bearskinrug.co.uk","report page"," uses","  server  side"
"projects.ex.ac.uk",", the Spirit"," uses","  means  . What"
"kwintessential.co.uk","the diagram"," uses","  colors  ,"
"history.ac.uk",". [ Red Cross"," uses","  Internet  to"
"televisionheaven.co.uk","search"," uses","  keywords  ,"
"ukwhitegoods.co.uk","the tenant"," uses","  license"
"gtce.org.uk","ICTs, which"," uses","  participant"
"durham21.co.uk","? which"," uses","  rhyme  or"
"arts.guardian.co.uk","Gwyneth Lewis"," uses","  rhyme  ? it ''s"
"i-sis.org.uk","use. The B9180"," uses","  HPs  newly"
"kwintessential.co.uk","site which"," uses","  community  and"
"dvdtimes.co.uk","hospital. He"," uses","  Afrin  before"
"watford3r-pct.nhs.uk","produces and"," uses","  weapons  of"
"forum.anothersite.co.uk","''s? Adultery ''"," uses","  commands  from"
"defra.gov.uk","''s service"," uses","  software  that"
"action-tv.org.uk","note that he"," uses","  words  . Verse"
"socialistunitynetwork.co.uk","SPLOT,"," uses","  graphics"
"socialistunitynetwork.co.uk","SPLOT,"," uses","  graphics"
"customs.hmrc.gov.uk","theme: God"," uses","  weakness  . In"
"myweb.lsbu.ac.uk","Dillinja"," uses","  scoop  bins for"
"qub.ac.uk","plant that"," uses","  biomass"
"qub.ac.uk","than one that"," uses","  coal  energy."
"youngfoundation.org.uk","interface (","uses","  IR  ) whereas it"
"physiol.ox.ac.uk","like the CLIE"," uses","  battery"
"bized.ac.uk","method"," uses","  accelerators"
"socialistunitynetwork.co.uk","format which"," uses",""
"gnn.gov.uk","rarely"," uses","  flash  . "" I"
"bwpics.co.uk",". The Spirit"," uses","  baptism  to"
"greatwriting.co.uk","vs computer)"," uses","  tic  tac toe as"
"greatwriting.co.uk","Windows NT and"," uses","  sockets  to"
"lrb.co.uk",". The songs"," uses","  texts  from"
"patent.gov.uk","if Saddam"," uses","  chemical  or"
"cygnus-books.co.uk","which"," uses","  frames  will be"
"spamfo.co.uk","code editor"," uses","  syntax"
"kierenmccarthy.co.uk","Corner Shop"," uses","  tills"
"crystal.dircon.co.uk",", because she"," uses","  words  such as """
"number-10.gov.uk","is omitted,"," uses","  $_  . For the"
"peterhead.org.uk","that"," uses","  toys  to bribe"
"huntinginquiry.gov.uk","which"," uses","  team  teaching"
"pandemonium.me.uk",". Real chili"," uses","  masa  . Skipper"
"wateraid.org.uk","as it"," uses","  brick  and"
"bgsnet.org.uk",". "" Dr Singh"," uses",""
"painsupport.co.uk","that"," uses",""
"bjhc.co.uk","newspaper"," uses","  wood  from 5000"
"concept2.co.uk","produces and"," uses","  energy  . We are"
"jncc.gov.uk","Crypt"," uses","  Blowfish  to"
"lrb.co.uk","BoilPoint °C"," Uses","  Gases  1 to 4"
"kevala.co.uk","who simply"," uses","  services"
"rcpbml.org.uk","hope ''. He"," uses","  language  that"
"ioe.ac.uk","filters that"," uses","  sender"
"politics.guardian.co.uk","show? which"," uses","  sketches"
"bfi.org.uk:8080","engine which"," uses","  keywords  to"
"untoldlondon.org.uk","January 2006)"," uses","  data  from a"
"mirror.co.uk","that"," uses","  tablets  to"
"nationalschool.gov.uk","also"," uses","  certificates"
"society.guardian.co.uk","of pain. He"," uses","  beasts  and"
"society.guardian.co.uk","struggle. He"," uses","  life  . The"
"rhs.org.uk",", which"," uses","  mathematics"
"clieuk.co.uk","music. He"," uses","  words  , sounds"
"ess.uwe.ac.uk","bred but often"," uses","  dialect  words"
"domino.lancs.ac.uk","funds and"," uses","  chemical"
"shop.earthscan.co.uk","Bloomsbury,"," uses","  photographs"
"sfca.co.uk",", Germany,"," uses",""
"cleanlanguage.co.uk","TDLMS filter"," uses","  information"
"number-10.gov.uk","on CD-ROM, and"," uses","  text"
"stores.ebay.co.uk","research and"," uses","  categories"
"tyndale.cam.ac.uk",". Everyone"," uses","  word"
"better-business.co.uk","lunch! He"," uses","  scissors  to"
"heacademy.ac.uk","Manor View,"," uses","  amoxycillin"
"british-history.ac.uk","PDF. The site"," uses","  frames  ."
"british-history.ac.uk","). The site"," uses","  frames  ."
"wdm.org.uk",". While it"," uses","  criteria"
"rhs.org.uk","Forms Chest"," uses","  web  forms for"
"tyndale.cam.ac.uk","You suggest he"," uses","  something"
"birdtours.co.uk","age warfare"," uses","  information"
"burnyourbonus.co.uk",". Satan also"," uses","  words  . He uses"
"burnyourbonus.co.uk","uses words. He"," uses","  half-truths  ,"
"cassandraeason.co.uk","to military"," uses","  ­  but Pa had"
"reviewing.co.uk","now. He"," uses","  logic  ,"
"yorkshire-racing.co.uk","fact that it"," uses","  gas  , it can be"
"octagonbolton.co.uk",". The band"," uses","  instruments"
"taxfreegold.co.uk","making. It"," uses","  procedures"
"ucl.ac.uk","age warfare"," uses","  information"
"shop.earthscan.co.uk","for JTAMD. He"," uses","  component"
"shop.earthscan.co.uk",", which"," uses",""
"sport.guardian.co.uk","into who"," uses","  AOs  and"
"skuds.co.uk","in design and"," uses","  frames  but is"
"allotment.org.uk","while he still"," uses","  others  to do"
"spartacus.schoolnet.co.uk","software"," uses","  symbolism  in a"
"spartacus.schoolnet.co.uk","here. It"," uses","  cartograms"
